Protein,CRC01-N,CRC01-T,CRC02-N,CRC02-T,CRC03-N,CRC03-T,CRC04-N,CRC04-T,CRC05-N,CRC05-T,CRC06-N,CRC06-T,CRC07-N,CRC07-T,CRC08-N,CRC08-T,CRC09-N,CRC09-T,CRC10-N,CRC10-T,CRC11-N,CRC11-T,CRC12-N,CRC12-T,CRC13-N,CRC13-T,CRC14-N,CRC14-T,CRC15-N,CRC15-T,CRC16-N,CRC16-T
TKT,381537230.222998,423931164.5552055,291240258.70737636,508064653.19884664,384641908.5946893,1170074205.3653693,604452870.9217257,968678371.6988415,390773494.04376817,1070605567.4573569,504655589.931399,563309693.9237221,593740184.9883448,660909489.3904037,248640599.5725236,514999627.53632766,212637420.51762998,544232841.5190701,295884585.76668054,983888379.8751307,242301146.2508148,482661574.9342639,470144690.2210135,1203928697.6297562,258594874.477142,714112160.1660603,453644566.7714995,439474599.8332804,346679116.51881343,1264860300.571962,397110078.1556258,1170060408.9587169
TLN1,1688221129.8401077,2237058660.238781,1227895508.6752825,1572124103.110895,4061767623.401024,1419644748.1017342,1019183215.0185821,1034660309.9086463,4405023080.490331,2879541836.4687552,3890146240.409582,4054335627.5753865,2107991918.622778,1494173329.38498,3328425603.9241796,1306464358.0314076,2841181509.7664995,2364061163.278485,2710522685.810199,1690790096.7276626,2370246815.469615,1037085955.6752429,3643696742.8138623,4675307987.741791,2843197137.8789167,2276016719.4465175,4730548314.881925,5005191482.280221,2583021681.6747284,4646687365.478943,5413575786.40668,1684710457.2346654
TLN2,92911340.43594804,104763777.13144644,71071377.4014739,55912894.43973201,334670777.3803614,70701747.44700569,84169764.40535799,43750877.662774295,142821229.7559349,99054947.0348354,262521141.45922387,93562967.36820474,122017031.07261592,42079213.98559055,331796513.1282217,35521770.39165036,239783700.0751013,105072845.89018264,259180372.08709857,73466053.12218614,212871193.46152025,26367547.75483403,420404927.8461343,48052676.9995019,220442496.10396072,75611831.07453229,210982751.7253192,122697145.93722034,127316577.45597412,71205170.09480931,137886528.028276,132220614.6528758
TM9SF2,33461903.920771994,68811232.57856935,96370724.08561307,55225482.51520547,48682011.554704204,109806508.31626344,87249126.8776541,87949619.21944997,28387264.165258974,125191967.65425323,27395125.167286914,80268145.76664288,103839054.91670258,152140163.7945251,19257540.26795511,60781980.33139734,33647930.443882994,49657816.42006926,36133598.29840348,267254961.98161465,28221744.74242591,80296608.69243811,40926797.53433874,112000568.93038099,97091288.3685369,69638497.65419203,23431891.57795565,116476762.18047547,44027490.2952376,86882963.81650911,42932413.68158451,184657522.50175747
TM9SF3,21377172.959812578,10788517.648678528,30510799.860788777,23512436.65015958,11269749.26299941,45296749.50788541,12723995.410398742,21598768.425310645,12186069.72957411,25969240.14830148,6114715.511221026,11520732.255790535,28324883.38803974,13806757.8725828,4357625.448463704,10520125.663452111,6704635.212620068,18407190.44140576,9870729.592409112,24653133.332501516,6310192.100038631,7621021.169414418,2194152.7890239293,49188704.43044785,2517424.3228124217,27042086.06373023,4861833.728345069,21970926.108118422,2049465.508001377,25823880.686876643,19705357.44182135,25152515.133923776
TM9SF4,58379552.75432415,26309890.71949385,22219293.293919582,38202529.72608219,19361745.546998985,116256359.91150005,18115183.800850008,25749084.133762,17335994.11698841,118093002.9413436,12586820.274102252,78897295.01973054,30317622.062251195,38693495.093855865,14154201.759062337,12643038.8547371,18852927.233113088,19188067.50870764,7141476.5893986225,36107698.81822855,9763854.790392878,42406223.408714324,6378591.280502781,120752356.39360109,16635262.635818742,36186857.99285811,11742838.698263185,109144774.72408704,10979223.482155275,69848019.86697271,27649568.684786215,52206014.573079415
TMCO1,,6880910.156350907,5235025.215972364,5014375.004052293,,28985739.79127164,,14505456.697183056,,36326557.70392448,,17681317.202095676,5751601.698726635,5360304.672804903,,4841160.982358401,,8373289.397208578,,16331037.533748034,,8330207.939815762,,23320057.85808054,,12328571.343155062,,19794425.66742832,,16399670.607901042,,9438828.790438809
TMED10,80591137.45745549,106992096.81849647,101742591.39167868,160090298.44835836,115551166.14820386,188134119.09445834,144152590.65954828,151799042.13349134,86261084.01532285,269567863.618799,84662628.12038106,215110409.30789492,232654926.53312922,206406553.38400674,48271449.5341908,102261035.05761246,53208593.276739985,97982278.23154363,59725010.23656275,256639632.72186095,37946438.74412182,113438815.21011111,94748428.67768496,299115870.4678693,24998085.265858196,199162815.72330934,49442675.74138738,287968032.59739673,162036430.68262526,312547335.17213887,76923291.86845076,230343216.2267834
TMED2,85265652.6518397,81625179.48134717,83488676.72335023,94143590.60680051,44214264.792243384,143394428.27379665,105306537.43294795,81354079.40042245,43623216.810136616,182921494.11159894,59590400.30401541,126720280.26012287,126441228.25002223,107380890.18884084,17898105.73082272,74402582.24664722,22927516.33507364,76340552.75018603,24316319.654362466,119224904.4503599,26199510.702118807,76147778.45623976,40193423.259340264,159226856.7484381,15501165.137738466,100988861.05015138,36977619.53372031,240830481.02660552,86327497.7343952,108780719.95960511,43780039.68692321,122313448.59287196
TMED4,8367564.408477785,3226066.4062954527,10513629.75070415,20517001.225298993,,20159110.00803964,14906153.255347244,17488395.189897127,2307645.847192906,28468222.966160335,2352671.426242738,21013894.542278547,14377986.305035217,20923190.3011202,,8106587.459676095,,6024321.336900513,,35058502.00088918,,14953496.388772314,1719043.2078517685,51817835.97422055,4114075.798877662,19706674.582227018,,36048060.71933249,22717507.29769332,52339538.96176244,,21550678.2600274
TMED7,16197663.159163129,12044593.882268963,13105621.36241541,19388208.296096254,703786.0291793057,38544819.159673534,12615842.175079944,13861978.184827358,17705036.70909342,30418934.219714895,10978400.34731762,32637683.987999283,30088595.44462769,23487989.60997319,6458387.356921774,23212176.753964033,11730459.066585584,19423874.5595752,11511327.32090696,24167171.13435052,9221360.542259771,11264469.42031833,1834100.1521707324,20722875.44359414,3374793.528408033,13054002.284611093,13460496.356557377,24249530.06575351,20142278.19442361,48557124.72016759,21482809.98703544,32563999.76579527
TMED9,14101471.116807869,21677109.063249823,19646893.697237797,18262603.983638696,6350596.045840412,20923963.649726037,5257953.294611214,7429042.574655037,3936937.9044728847,36610487.08849763,13741280.346975872,20714649.74797035,6220681.588741748,17411179.015402485,1563190.98116661,14239939.88696071,7625491.849415494,12848639.854703188,8196710.202058854,28731695.88603817,5859590.020756348,4219141.963032499,9178048.433598485,6776693.776823997,2629619.9000939727,16523354.698827373,6788020.183730688,22844640.178124264,15846698.266817829,32984257.450580668,8072421.334715792,13041787.164514614
TMEM109,64537769.14707544,77256861.84856229,10787974.391475316,59374255.76045917,20530737.50619549,68856110.10739468,49151485.20920858,40115190.28544218,88332080.9751966,48114267.82538362,21653560.46435615,96848311.25356638,90492184.33106288,41608460.11912566,24951630.995590825,47572582.485011704,51580341.946031906,68111440.467428,39896605.121697225,69096837.41399285,41011892.39878681,54552885.535625026,49980754.506836586,103617783.46697754,11524614.738473702,76745458.13663647,87337498.71329643,55981968.700282864,70761106.94950856,79320610.24819626,52898074.799248755,42523196.011220984
TMEM126A,1877863.6161351209,924264.0023166392,2747511.240683388,5075320.635205295,3786901.9823466903,7135384.930619511,2530424.680520195,3044450.3946758052,2652244.602252942,10469224.492304375,365532.84534540673,166900.42522886264,2433779.1397786057,3507261.901591773,845321.82487406,843020.4171815371,2563165.127211527,2517255.257548888,1709485.6789574777,4910205.631658914,1802168.994323571,2118547.733881345,2651476.137791761,1471590.9807904006,729134.1156042701,4184680.9807983674,,457152.3835039576,,5415778.165795656,2199734.42243072,2632089.979936694
TMEM43,18647921.94570519,27003977.309258234,20089068.87345166,13383986.093644988,36171264.14101826,22276384.001792494,11076923.666123834,21719642.821240123,26478958.218226057,16536140.800643604,19988666.94877808,20350119.04338118,39595889.36496271,20501625.106472485,17857068.072947174,13848130.716889456,18505903.109665953,29117782.87411939,12881356.031545946,25507955.29232435,14666769.293561632,11382211.90038969,23167409.489447363,22887193.181227136,14840876.877390284,20736754.131190807,16343125.366663862,24558197.897651948,15941937.43029404,22144466.254188087,27491998.466768734,36108027.68916117
TMOD3,22127173.225707814,18900041.940479442,25416998.128619984,11150503.07967708,15456424.907578625,38176892.9920528,27690525.834045593,19021594.538341798,11221057.929969339,29642391.359869532,19005212.18667973,22265037.63696237,38742092.10481355,15842974.53851233,12208555.74075583,7381416.899964441,5572617.119076667,24007591.1081129,11510364.536226403,24953507.829783477,6491925.147139765,21595635.644397333,9142650.691859858,23642592.13725755,4375117.366873968,35936631.25323884,4147196.774087903,37840329.12186876,36501963.372134894,36919667.88296834,17815250.346004788,33947073.357330486
TMPO,97705913.69031289,91659192.2123157,64508006.2780875,109398887.45568344,82012606.77159002,258956459.30354849,85110012.30533418,123476741.32867652,70920779.82707986,94728776.74048848,42979022.10315864,107057900.57425931,152036519.42961615,118029660.46258013,26438002.07638996,88622138.51476812,48040371.44934481,141146140.5219086,21569559.992731784,138493700.03616154,31798667.56801323,134742352.47601175,47580523.39331657,242066577.94834375,7856364.656031421,76561610.60360366,61189031.538435414,78012955.03250119,32123394.25432427,177736219.01345348,63285921.432099454,133197917.33392984
TMT1A,72747772.02510297,50606097.77051756,74781187.46799056,67832075.63491926,90524011.40514827,46992998.202451184,83342829.750658,32942650.743779372,106792383.28876846,61432351.64486646,116350375.2310923,61825159.746705696,109669432.37841372,71832857.10149011,40176076.140927866,10298910.890643701,63646990.94379708,9891609.983530913,37873871.10556963,36751684.277617946,42751374.36370833,41447224.02275181,64588704.862597875,19882730.751435593,46589352.14087497,48750594.911430925,54647530.357640564,77365362.77428181,111279635.33220655,52461848.68675049,78232533.87234348,69270072.29364459
TMTC3,5273171.978006396,6083192.229190295,3823810.176638854,2301638.1888759458,23815017.34903785,6112238.880352621,5051737.503413788,2331551.193176868,26717692.001840618,5157257.466143779,22509219.721644513,9670511.632981986,16085062.436275477,4720916.98361709,34834238.26422098,8498015.81759629,14790725.90735942,9326474.808015265,19311233.01770291,4533431.93121746,19127580.07249557,2411441.950386567,18355549.89305406,2036506.7756013584,33925925.15281192,4589062.56802471,16017171.970158644,9204300.71538648,16754922.975144232,6023311.65206425,22454402.840689596,4523558.025134364
TMX1,38605356.331636295,40834760.32884854,41419083.7978011,53061835.75686451,25092147.064927205,39984291.63280103,38436646.824282974,29405973.81982852,31154312.147866745,70277717.24268502,21106856.197002914,73843437.26564297,42982831.878323235,127424431.4393016,12426749.21294634,23573511.67278018,20238829.793678556,36520850.58057682,7302350.000480419,18920454.370063912,10619071.427077321,8964430.835036628,28937049.05789429,68514027.58321589,18404774.50371085,69482731.42056425,27519610.40561118,117271892.87248883,70340481.54271585,84433909.7794224,15105409.111856278,36625847.66625225
TNC,80037646.05739632,1009509737.4212523,97261408.70843291,196355493.1951841,1648373644.3047948,584913460.0999553,79492436.50624001,384969038.2446731,757650230.6407201,396232520.78729373,870731067.7939818,639579102.6569715,291458384.204146,571825473.8532493,2105127457.6308494,2610649896.145945,946042415.6562395,2627583835.968508,1802264733.4511564,1043002953.2383709,1003280790.8561678,123389837.41482548,1631143518.280235,741375932.7703909,1751492491.5666401,545160563.6790483,9892976504.849022,2378097203.0142555,329501888.6581477,515391588.39621395,1572380770.2612028,844760107.4581697
TNPO1,4174450.167775695,8429222.061733153,5275470.61166003,9465510.092838708,5356733.849702103,8126144.563580363,5248709.7533458,14531543.441324744,4744489.884548022,6903995.96225788,4477082.732510264,11522287.559899451,12693254.264910936,9571602.129799236,2579154.5801325967,6993162.703654144,4113855.7635985343,9945329.165894752,3628289.669986049,8262748.762734123,5141878.755268188,10205588.46482208,6235473.9347037,10664204.20024117,2106055.507697098,9595324.854176356,5254312.903121429,6430279.399113227,3114686.446968254,15572984.877388872,7066035.597246129,11430967.751225268
TNS1,121424964.22538827,137484762.99018747,88590442.2398729,65242877.96848396,461928325.16678,51094065.123083375,77985632.04353498,31976291.156552713,578037529.9773577,52208039.52907724,435617311.82939124,109924596.18365304,180705604.46121582,63368427.09432841,482783726.0530329,79880666.77714798,417612054.6208884,186688394.2600991,424739663.519881,85829882.8574843,352774261.0765602,23922574.958001554,527755264.2938163,86174941.00760522,399135675.06704223,93822548.94802466,625477638.6944693,159107847.97514972,297279429.2822613,89060106.79115343,640612978.5522234,95163733.66419898
TNS2,10326473.813831843,8347417.034619883,438333.93618830666,16130977.264375735,26800362.35291504,15512742.613061247,9461422.36735921,6607625.33911744,65077181.89797568,9667335.769259317,40393049.611287475,6599943.368253644,14305269.625734534,6232329.643824168,49693285.13079504,3460681.8531467617,47699058.49226023,33311544.026288018,44220279.38784061,17241116.969596747,46236680.12361117,5179741.591572539,38779331.18943568,10980441.308340317,22162865.432821564,19446299.13695612,77698888.34726498,13828875.441384118,40613436.23779846,13137108.711852154,74663338.7961707,5047475.975420385
TNXB,156921567.612785,69535906.43521443,77582213.83930697,92598388.94656985,133369511.27526438,201242058.9108077,112550150.90750936,112143034.33367313,165887737.83660394,198507404.40649912,164273349.289226,100596044.62908827,84658719.9379898,78245583.4713802,75372046.63086277,67247060.50193878,72630865.51784389,105841186.10456192,61734463.324106775,134782099.4290394,78645234.8887194,92445044.71878164,76482617.43636782,199035707.07767656,87981045.92528404,66597173.79626127,139535972.39879608,221887986.39897022,85265228.3883449,190281759.09535497,121854599.51515666,115903956.66514403
TOLLIP,5617887.813924701,3387251.6007752684,4193585.66272094,6820016.647313113,6322469.48288214,12777532.693187833,4377276.998316926,7043418.036383821,3242286.7323596287,18604020.55680343,7602720.550831018,8238412.993800624,8034031.136734977,8149335.9750698,1809452.714578456,5298921.439888358,5736808.136622081,8221525.596668226,4187172.727504668,8957838.446477603,3286645.7425299077,3744706.6599827698,6527300.074250481,15054158.177149529,4595990.943568868,4012414.779417442,4023018.049813547,3901785.612427017,7895921.90473261,13563101.442444265,6154446.733821944,7724021.640881013
