Protein,Mean_Normal,Mean_Tumor,Log2FC,T_statistic,P_value,Neg_log10_P,Significant
RPS20,25.128062471535642,26.926659281099983,1.7985968095643408,5.962377330803221,5.952294738093767e-06,5.225315572092801,Up
RPS21,26.621354871992416,28.098253967235593,1.4768990952431764,7.028553152785217,3.983148527885554e-07,6.399773498853432,Up
RPS23,26.013704091520992,27.652006925430715,1.638302833909723,4.6417927787967175,8.667667429676386e-05,4.062097760507186,Up
RPS24,25.032225573125295,26.58164745463504,1.549421881509744,6.677883191405082,1.2253266424428085e-06,5.911748123462146,Up
RPS25,26.58705611011326,27.770173826600598,1.183117716487338,4.232602484044257,0.00021768771243184677,3.662166084388633,Up
RPS26,24.274001465530795,25.496246022815978,1.2222445572851832,5.06462882445937,1.9600573811765974e-05,4.707731214376389,Up
RPS27,26.152438462744275,27.05533069908759,0.9028922363433161,3.4990955010887848,0.0014912212932500738,2.826457903625431,NS
RPS28,26.28277749044529,27.728484620856634,1.4457071304113427,6.385499743571582,1.0694301796160765e-06,5.970847564152092,Up
RPS3,27.99620752127364,29.292726731467596,1.2965192101939564,4.917667139563996,2.992319893977275e-05,4.523991980071346,Up
RPS3A,27.475741262713175,28.797571056475096,1.3218297937619212,5.791171240570151,2.8941484182597766e-06,5.538479201075153,Up
RPS4X,23.962251847262845,25.52153338151733,1.5592815342544846,6.159256739940028,1.6779503804892008e-06,5.775220886056995,Up
RPS4Y1,26.38877145770104,27.83900346833248,1.4502320106314386,4.103976191343732,0.0003340678008786575,3.4761653818135856,Up
RPS5,21.04502408804959,22.20649965925409,1.1614755712044982,1.3060059564109134,0.2016973538420877,0.6952997994536602,NS
RPS6,26.43028195375171,28.071450421664906,1.6411684679131966,5.567058801305274,9.47776543821038e-06,5.023294043700708,Up
RPS6KA3,25.38942507714612,25.685684418030842,0.2962593408847205,1.3664725403202986,0.1825132182880854,0.7387056768420721,NS
RPS7,25.93552979034184,27.291408991513876,1.355879201172037,3.310591641469417,0.002437395220071494,2.6130740448900833,Up
RPS8,26.53727705366841,28.01659366313381,1.4793166094653998,6.4269911513754066,1.0046422125053156e-06,5.997988577845816,Up
RPS9,26.36792110039888,27.90153532621393,1.5336142258150502,6.421592336777162,4.5482765801652406e-07,6.342153133784801,Up
RPSA,25.778223386837077,26.81822759840503,1.040004211567954,4.077149373207976,0.0003278778104572134,3.484287973760863,Up
RPSA2,25.610749614509682,26.94429189413413,1.3335422796244458,4.6009972733356665,7.720396024185409e-05,4.112360421593392,Up
RRAGC,21.601332279755447,22.032767632607435,0.4314353528519881,0.9587616241679111,0.3453665673859508,0.4617197058610525,NS
RRAS,26.886358696537656,25.422401477900912,-1.463957218636743,-5.280762144221657,3.9203598880896965e-05,4.406674063021072,Down
RRBP1,28.009060610468552,29.33198444174179,1.3229238312732363,5.4614535873721834,8.279716124961453e-06,5.081984553006934,Up
RSL1D1,21.52144137111688,22.558967761621822,1.0375263905049437,1.5615876547940042,0.13481061515727172,0.870275909560935,NS
RSU1,26.223305235278858,24.94487546796781,-1.2784297673110459,-4.424904824394507,0.00014301480058098885,3.8446190151360966,Down
RTCA,20.7425830271277,22.796730447056092,2.054147419928391,3.4737206927824955,0.0023958553300450396,2.6205394096800654,Up
RTCB,26.643406653776204,27.518155144583048,0.8747484908068444,3.951458322311285,0.00046608359390130184,3.3315361839233115,NS
RTN3,25.17695554284525,25.30237175866452,0.12541621581927132,0.4055554501074678,0.6879578897537595,0.16243814433320788,NS
RTN4,27.824665145871002,27.64528474885551,-0.17938039701549258,-0.8971518496681758,0.3784207358312719,0.4220250741456033,NS
RTRAF,25.01436641350385,25.412698278152966,0.39833186464911563,1.3811842608522562,0.1774509305702747,0.750921718827092,NS
RUVBL1,25.30172622131382,26.875822514321115,1.574096293007294,6.453911264601219,8.192977088457922e-07,6.086558259637151,Up
RUVBL2,24.58384893163606,26.11505448904459,1.53120555740853,5.975446350612412,1.6078734806177492e-06,5.793748127746345,Up
S100A10,26.452705185066115,26.878075588430754,0.4253704033646386,1.9470475005697039,0.06177830467777966,1.2091640137941604,NS
S100A11,26.819218985525133,29.007373174673354,2.1881541891482215,9.307887163483764,3.03968251197177e-10,9.517171775108116,Up
S100A12,21.985772287372313,24.04473348603197,2.058961198659656,3.022779201410238,0.005114027665618865,2.291236926878101,Up
S100A13,25.801148845676146,25.53263382570099,-0.2685150199751547,-1.0158470002963642,0.31807911074610035,0.4974648514383437,NS
S100A14,21.726511582894688,21.91327172224861,0.18676013935392177,0.304740002435772,0.7626884692390377,0.1176528194742897,NS
S100A16,24.54333676814796,25.30915361422716,0.7658168460792005,2.016191612016408,0.05285620446670637,1.276904026190079,NS
S100A4,26.83937727815786,26.775892924513382,-0.06348435364447624,-0.1630554477305359,0.871866230023762,0.0595501435296832,NS
S100A6,28.384656052436057,29.18155253585691,0.7968964834208521,3.2335549407592517,0.00297291180595683,2.5268179743316965,NS
S100A8,27.048539551967067,29.517426877192193,2.4688873252251256,5.158642761246525,1.6583026756911218e-05,4.780336198523092,Up
S100A9,25.142154604868665,27.64602138418558,2.5038667793169154,3.346143350300526,0.0029062344092672604,2.536669359568073,Up
S100B,24.184272779714384,20.949084133842263,-3.235188645872121,-8.3830556287426,2.4386789613910974e-09,8.612845368391971,Down
S100P,22.994602194534274,27.630275098206646,4.635672903672372,11.214586917314218,3.191031842896394e-12,11.496068862016081,Up
SAE1,22.841735737463022,24.53568607710098,1.6939503396379578,5.357867186988194,1.1542354283580455e-05,4.937705599491692,Up
SAFB,23.43502804410378,24.19301725484687,0.7579892107430872,3.507197503129363,0.001448973209178365,2.8389396443518513,NS
SAMD9L,23.841601452249556,21.793297256852494,-2.048304195397062,-3.1082341051468805,0.005994335854911399,2.2222589277486504,Down
SAMHD1,25.500319338790593,26.224681317143258,0.7243619783526647,3.02214498040103,0.005517440663437201,2.2582623287019423,NS
SAMM50,24.826231634440187,25.63652299064125,0.8102913562010627,3.592633056221211,0.0013572933054775227,2.867326292954736,NS
SAR1A,25.411360805790753,26.884430651128092,1.4730698453373385,5.760985807398683,5.138863914579734e-06,5.2891328829822,Up
SAR1B,20.229178370408643,20.334510223065124,0.10533185265648015,0.4670991875708665,0.6439564470358561,0.19114350445947415,NS
SARNP,24.17161126829906,26.148547274002087,1.9769360057030276,6.412696819644916,1.6391296905678206e-06,5.785386682994673,Up
SARS1,24.91541630796088,25.731064158225955,0.8156478502650764,3.285448685508764,0.0026411575033023944,2.5782056992188624,NS
SATB2,23.837454908185503,24.785268176101408,0.9478132679159046,1.2590857366322943,0.21841472624411745,0.6607180834080021,NS
SBDS,21.97505545015813,23.069435277183747,1.094379827025616,1.7192940097389735,0.0960028660410962,1.0177158014682102,NS
SCAF11,19.49037917709733,21.160422867566982,1.670043690469651,4.867721828690905,4.517761823633131e-05,4.345076668813718,Up
SCARB2,24.042475184811607,24.9322749244369,0.8897997396252926,3.4636084664444295,0.0016824842677197168,2.774048988010053,NS
SCP2,26.040452214935726,27.395893495458566,1.3554412805228395,3.76820540038246,0.0007688347468751106,3.114166997302154,Up
SDHA,26.63253926767595,26.253244359477602,-0.37929490819834655,-0.8630960917875831,0.3958472234557587,0.40247239693387304,NS
SDHB,25.871427725234277,26.284841935133258,0.41341420989898126,1.3618621211800856,0.1840854531582781,0.7349805290554545,NS
SDR16C5,25.50274230321611,22.04337662775019,-3.459365675465918,-6.622022621987895,2.6997400871322663e-07,6.568678044788294,Down
SEC11C,24.270862301782113,24.772994396546974,0.5021320947648604,1.677584329640456,0.10382780560220431,0.9836863246910608,NS
SEC13,22.641540656119357,23.953494662189105,1.3119540060697474,3.3405805709922056,0.0027906260386370905,2.5542983577922023,Up
SEC16A,20.677779174253253,22.03080944457298,1.353030270319728,4.10774087026889,0.00039623221413891845,3.40205021871661,Up
SEC22B,25.9152620649184,26.734243603771176,0.8189815388527748,3.4143736202448673,0.001853607178460569,2.7319822973235097,NS
SEC23A,21.215947574737967,21.217676785635877,0.0017292108979098941,0.0015186857473632482,0.9987983695687696,0.0005221752592806025,NS
SEC23B,20.500240850156544,21.89584620541882,1.3956053552622762,3.69808821242845,0.0012371319844364467,2.9075839648375603,Up
SEC24C,23.11909553392954,24.438323963787067,1.319228429857528,3.583443601925639,0.0012039879709872183,2.9193778520814924,Up
SEC24D,22.38088457282469,23.26454802340649,0.8836634505817997,1.8393684406178332,0.07654930570784638,1.1160587439417953,NS
SEC31A,26.240946294519286,26.3331143106519,0.09216801613261438,0.41277135335337395,0.6828919175956856,0.1656480273670634,NS
SEC61B,23.778560157667957,25.822817743279153,2.044257585611195,5.006912643995992,6.124086589077782e-05,4.2129586773968954,Up
SEH1L,23.74510334049925,24.195021336965183,0.4499179964659348,1.4666421786419872,0.15390314743180294,0.8127524984382619,NS
SELENBP1,30.031335071903502,29.37655087343619,-0.6547841984673113,-1.8133966317858856,0.08503340364577269,1.0704104370002079,NS
SEPHS1,20.63383235248479,23.272268506792305,2.638436154307513,5.531249199149446,3.187491514941877e-05,4.496550962642326,Up
SEPHS2,19.183096566888338,21.301208030652305,2.1181114637639666,3.5867609434820857,0.0013475594976862318,2.870452050670817,Up
SEPTIN10,20.774365978607385,21.178876545981083,0.4045105673736984,0.882524663823223,0.3846202448799781,0.4149678599616498,NS
SEPTIN11,24.190381266607353,24.82197300203466,0.6315917354273068,2.8890477485797015,0.007110470506271866,2.148101660660276,NS
SEPTIN2,26.675983911827867,26.620050254278674,-0.05593365754919333,-0.33570378385366534,0.7395657120354537,0.13102323193550516,NS
SEPTIN6,25.011905592554346,25.229455295562545,0.2175497030081992,1.0230619685087998,0.3146481279354798,0.5021748478342122,NS
SEPTIN7,27.22279924651374,27.461574992489442,0.23877574597570117,1.4188050190720043,0.1663341560444435,0.7790185610120337,NS
SEPTIN9,26.969451528351364,27.282520759367372,0.3130692310160086,1.6889175571454156,0.10241496699306336,0.9896365706305814,NS
SERBP1,25.635844458236193,27.12250926890144,1.4866648106652463,3.9347327723718175,0.0004643671959112164,3.333138467525066,Up
SERPINA1,31.929416269145918,31.048147947547072,-0.8812683215988457,-4.893585047813457,3.379105937133851e-05,4.4711981926017055,NS
SERPINA3,28.350188561966135,27.782584360189613,-0.5676042017765219,-3.1694301957189954,0.003520366503822144,2.4534121199588927,NS
SERPINA4,24.09299416000744,23.814061251207505,-0.27893290879993415,-1.1133921875266142,0.27520367006070207,0.560345778734189,NS
SERPINA7,21.04650743990598,20.35398613545736,-0.6925213044486185,-1.1797214336862216,0.25034423902002884,0.6014623982359107,NS
SERPINB1,29.97595390101624,30.060201410300404,0.08424750928416458,0.37313927318973045,0.7121248476092228,0.14744386047186986,NS
SERPINB5,22.90237666075199,25.576437429018398,2.6740607682664077,5.256071446584276,3.745436207828079e-05,4.4264975954222825,Up
SERPINB6,28.021520762881437,28.375786649581364,0.35426588669992753,1.8251116277703343,0.08149860010574489,1.0888498510339093,NS
SERPINB9,21.47037261656804,22.920011917579625,1.4496393010115867,3.2122251992415474,0.003352330366528984,2.474653188940737,Up
SERPINC1,27.862221617155505,27.773143179384558,-0.08907843777094726,-0.36933699505304757,0.7147496056730008,0.1458460755699554,NS
SERPIND1,24.50539324110418,24.037028987598926,-0.46836425350525346,-2.0726877132283787,0.04696613101862381,1.3282152147043262,NS
SERPINF1,24.56064983912439,24.83605861422355,0.27540877509915873,1.3004197127558532,0.2034030881822406,0.6916424576555316,NS
SERPING1,25.951539042659874,25.414856139634566,-0.5366829030253086,-2.08658234579825,0.04565187829753858,1.3405413491817109,NS
SERPINH1,27.190411099973822,28.9650812767054,1.7746701767315791,7.347872118035566,9.452115777585488e-08,7.024470967397417,Up
SERPINI2,23.781559096827394,24.945038619507955,1.1634795226805608,3.8757662664550265,0.0005531007530208395,3.257195750258781,Up
SET,24.024965471763572,26.161654907539702,2.1366894357761304,5.320538822310268,1.4675438452854153e-05,4.833408914624772,Up
SETSIP,25.818787087722985,27.56463522939196,1.7458481416689757,5.908163273065228,5.648353470176461e-06,5.248078133248078,Up
SF1,23.77115704019112,25.378978999689707,1.6078219594985868,6.238843467578055,1.2951707475264642e-06,5.887672973034257,Up
SF3A1,23.724798508502044,25.15354890071069,1.428750392208645,3.892578184084656,0.0006691018024677347,3.174507800189712,Up
SF3A3,28.102585232242898,25.62408824221847,-2.4784969900244285,-5.338038614248869,4.3752398171917276e-05,4.358998137286561,Down
SF3B1,24.850834723398894,26.633031742506432,1.7821970191075387,2.7613043726855055,0.009757327261933048,2.010669128476469,Up
SF3B2,23.466032857687,24.88120443462241,1.4151715769354105,6.095531539190716,2.874391323230726e-06,5.541454106782639,Up
SF3B3,26.891270369197205,27.580200662269323,0.6889302930721186,3.695943858279924,0.0009096987743846568,3.041102390403375,NS
SF3B5,21.089567550678694,21.97082540300591,0.8812578523272165,2.2802451039224367,0.030566560654461575,1.5147534252850456,NS
SF3B6,21.847222407857075,23.640792745326152,1.7935703374690775,5.26797897765684,4.6205399866659846e-05,4.335307266970839,Up
SFN,26.03934857819349,27.736674022289414,1.6973254440959238,3.843344192761811,0.0006945520785166807,3.158295184678769,Up
SFPQ,25.951395032050492,27.68251964879643,1.7311246167459373,5.5835704192261,1.5614736397563076e-05,4.806465342977176,Up
SFXN1,21.47497140656089,23.169162106320798,1.6941906997599077,3.937771367945997,0.0006745724274312893,3.170971414198056,Up
SGPL1,21.821392572432487,22.357564543291193,0.5361719708587067,0.48370162000894307,0.632221889823059,0.19913047138035964,NS
SGTA,23.947047967018964,24.894318611213276,0.9472706441943117,4.369076684068119,0.0001835653384741684,3.7362093205777285,NS
SH2D4A,26.579458975367885,28.54058416553412,1.9611251901662357,4.237199164506594,0.00019845640631031974,3.702334877203708,Up
SH3BGRL,27.844427736146717,26.841973689757694,-1.0024540463890226,-5.143113139142104,1.7021481787043066e-05,4.7690026355602235,Down
SH3BGRL3,26.512434292299808,27.979086944319338,1.4666526520195298,7.689632192793535,1.476184424836157e-08,7.8308593812086364,Up
SHANK2,23.829900612376868,24.99395618895938,1.1640555765825127,2.068323255090888,0.049237112113976814,1.3077074275064478,Up
SHMT2,24.59948115793999,26.747562608259333,2.148081450319342,5.3155230210392075,1.142811607597715e-05,4.9420253571149555,Up
SIAE,25.087945637207007,24.18178158465636,-0.9061640525506469,-1.4711347508683112,0.15176794574909935,0.8188199442131315,NS
SKIC3,23.65860635859413,23.18939367514693,-0.4692126834471999,-0.9055502261238056,0.3736919640663326,0.42748624119016115,NS
SKP1,25.730518894233292,26.64337440001531,0.9128555057820193,3.8989938185407644,0.0006125713054414045,3.212843350624988,NS
